unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1696896000,2023-10-10 00:00:00,AAVE/USD,63.35,64.57,63.01,63.69,35.90318611,2286.6739233459
1696809600,2023-10-09 00:00:00,AAVE/USD,66.03,66.03,62.82,63.44,50.18440439,3183.6986145016
1696723200,2023-10-08 00:00:00,AAVE/USD,66.53,66.53,65.81,66.12,7.1159664,470.507698368
1696636800,2023-10-07 00:00:00,AAVE/USD,69.09,69.09,66.06,66.79,48.83635711,3261.7802913769005
1696550400,2023-10-06 00:00:00,AAVE/USD,66.97,69.48,66.97,69.45,558.52689002,38789.692511889
1696464000,2023-10-05 00:00:00,AAVE/USD,66.81,72.52,66.61,66.69,789.70410588,52665.3668211372
1696377600,2023-10-04 00:00:00,AAVE/USD,64.34,65.69,64.34,65.69,47.91388779,3147.4632889251
1696291200,2023-10-03 00:00:00,AAVE/USD,69.67,69.9,64.95,65.35,71.94570415,4701.6517662025
1696204800,2023-10-02 00:00:00,AAVE/USD,72.01,72.02,68.57,69.22,378.7712992,26218.549330624
1696118400,2023-10-01 00:00:00,AAVE/USD,67.54,72.38,67.26,72.38,171.09447912,12383.818398705598
1696032000,2023-09-30 00:00:00,AAVE/USD,66.24,68.34,66.14,67.81,138.15743724,9368.4558192444
1695945600,2023-09-29 00:00:00,AAVE/USD,65.37,67.53,65.37,66.06,186.35140807,12310.3740171042
1695859200,2023-09-28 00:00:00,AAVE/USD,60.89,66.62,60.76,65.73,138.69249286,9116.2575556878
1695772800,2023-09-27 00:00:00,AAVE/USD,60.79,62.52,60.26,60.45,48.6931312,2943.4997810400005
1695686400,2023-09-26 00:00:00,AAVE/USD,61.83,62.06,60.84,60.96,17.72941826,1080.7853371296
1695600000,2023-09-25 00:00:00,AAVE/USD,61.8,62.57,61.24,62.36,85.35635137,5322.8220714332
1695513600,2023-09-24 00:00:00,AAVE/USD,63.18,63.18,62.02,62.57,36.94171997,2311.4434185229
1695427200,2023-09-23 00:00:00,AAVE/USD,64.65,64.68,62.91,63.01,9.76422528,615.2438348928
1695340800,2023-09-22 00:00:00,AAVE/USD,62.74,64.25,62.74,64.25,58.51291973,3759.4550926525
1695254400,2023-09-21 00:00:00,AAVE/USD,65.37,65.37,62.4,62.4,98.83661348,6167.404681151999
1695168000,2023-09-20 00:00:00,AAVE/USD,61.98,64.84,61.61,64.84,206.08404156,13362.4892547504
1695081600,2023-09-19 00:00:00,AAVE/USD,61.61,63.85,61.61,62.12,68.19421333,4236.224532059599
1694995200,2023-09-18 00:00:00,AAVE/USD,58.75,62.39,58.53,60.49,44.89409793,2715.6439837857
1694908800,2023-09-17 00:00:00,AAVE/USD,58.64,61.5,57.93,59.06,325.40395693,19218.3576962858
1694822400,2023-09-16 00:00:00,AAVE/USD,56.42,62.4,56.42,59.47,936.9068084,55717.847895548
1694736000,2023-09-15 00:00:00,AAVE/USD,54.55,55.82,54.55,55.82,2.66098449,148.5361542318
1694649600,2023-09-14 00:00:00,AAVE/USD,54.41,54.87,54.05,54.87,25.51482053,1399.9982024811
1694563200,2023-09-13 00:00:00,AAVE/USD,53.84,54.24,53.24,53.82,59.11777358,3181.7185740756
1694476800,2023-09-12 00:00:00,AAVE/USD,53.01,53.89,52.85,53.42,244.30851136,13050.9606768512
1694390400,2023-09-11 00:00:00,AAVE/USD,52.53,52.55,51.91,51.94,14.44835164,750.4473841816
1694304000,2023-09-10 00:00:00,AAVE/USD,55.41,55.66,54.16,54.16,53.59212474,2902.5494759184
1694217600,2023-09-09 00:00:00,AAVE/USD,56.65,56.65,55.98,56.0,3.20635949,179.55613144
1694131200,2023-09-08 00:00:00,AAVE/USD,56.47,56.6,55.85,55.85,9.10371331,508.4423883635
1694044800,2023-09-07 00:00:00,AAVE/USD,55.13,56.11,55.05,56.11,235.04386595,13188.3113184545
1693958400,2023-09-06 00:00:00,AAVE/USD,55.77,55.77,54.58,55.08,18.88308073,1040.0800866084
1693872000,2023-09-05 00:00:00,AAVE/USD,54.26,55.53,54.1,55.24,239.24865669,13216.0957955556
1693785600,2023-09-04 00:00:00,AAVE/USD,54.81,54.81,54.28,54.28,3.69380768,200.4998808704
1693699200,2023-09-03 00:00:00,AAVE/USD,55.0,55.0,54.48,54.67,19.01432033,1039.5128924411
1693612800,2023-09-02 00:00:00,AAVE/USD,54.57,55.11,54.41,55.11,54.94614198,3028.0818845178
1693526400,2023-09-01 00:00:00,AAVE/USD,55.47,55.47,53.94,54.44,432.28307797,23533.4907646868
1693440000,2023-08-31 00:00:00,AAVE/USD,57.76,57.76,55.29,55.56,14.79944324,822.2570664144
1693353600,2023-08-30 00:00:00,AAVE/USD,59.61,59.61,57.68,57.72,6.91926435,399.379938282
1693267200,2023-08-29 00:00:00,AAVE/USD,56.86,60.17,56.86,59.33,350.17959605,20776.155433646494
1693180800,2023-08-28 00:00:00,AAVE/USD,58.11,58.37,56.04,58.37,16.51848694,964.1840826878
1693094400,2023-08-27 00:00:00,AAVE/USD,57.03,58.13,57.02,58.13,10.90951715,634.1702319295
1693008000,2023-08-26 00:00:00,AAVE/USD,56.94,57.05,56.38,56.71,23.89765371,1355.2359418941
1692921600,2023-08-25 00:00:00,AAVE/USD,57.69,58.9,55.73,56.87,298.37917614,16968.823747081802
1692835200,2023-08-24 00:00:00,AAVE/USD,57.18,58.76,56.19,57.42,86.72902761,4979.9807653662
1692748800,2023-08-23 00:00:00,AAVE/USD,55.8,57.45,55.41,57.03,16.4638867,938.935458501
1692662400,2023-08-22 00:00:00,AAVE/USD,55.28,55.51,53.62,54.7,70.62180799,3863.012897053
1692576000,2023-08-21 00:00:00,AAVE/USD,57.0,57.0,55.46,55.47,64.40227301,3572.3940838647
1692489600,2023-08-20 00:00:00,AAVE/USD,56.38,56.38,56.38,56.38,0.35429584,19.9751994592
1692403200,2023-08-19 00:00:00,AAVE/USD,55.96,56.51,55.8,56.22,3.51793249,197.7781645878
1692316800,2023-08-18 00:00:00,AAVE/USD,56.29,56.68,55.08,55.66,136.4181065,7593.031807789999
1692230400,2023-08-17 00:00:00,AAVE/USD,60.02,60.31,50.01,54.66,477.43479911,26096.5861193526
1692144000,2023-08-16 00:00:00,AAVE/USD,63.53,64.12,59.29,59.29,149.46202306,8861.603347227401
1692057600,2023-08-15 00:00:00,AAVE/USD,65.72,65.72,62.11,63.23,22.31604202,1411.0433369246
1691971200,2023-08-14 00:00:00,AAVE/USD,66.17,66.17,65.58,65.59,3.49933269,229.5212311371
1691884800,2023-08-13 00:00:00,AAVE/USD,65.98,66.2,65.69,66.02,3.3388745,220.43249449
1691798400,2023-08-12 00:00:00,AAVE/USD,66.37,66.38,65.87,66.06,3.31187663,218.7825701778
1691712000,2023-08-11 00:00:00,AAVE/USD,66.28,66.7,65.44,65.73,182.57082838,12000.3805494174
1691625600,2023-08-10 00:00:00,AAVE/USD,67.13,69.23,67.13,67.49,68.57662936,4628.236715506399
1691539200,2023-08-09 00:00:00,AAVE/USD,66.49,67.68,66.23,66.69,53.61013013,3575.2595783697
1691452800,2023-08-08 00:00:00,AAVE/USD,64.81,66.91,64.66,66.76,48.07809066,3209.6933324616
1691366400,2023-08-07 00:00:00,AAVE/USD,66.25,66.31,64.06,64.71,21.16427689,1369.5403575519
1691280000,2023-08-06 00:00:00,AAVE/USD,65.13,65.8,64.93,65.8,3.76850614,247.967704012
1691193600,2023-08-05 00:00:00,AAVE/USD,64.62,65.36,63.44,64.23,128.25642699,8237.9103055677
1691107200,2023-08-04 00:00:00,AAVE/USD,63.32,66.8,63.22,64.56,19.49098165,1258.337775324
1691020800,2023-08-03 00:00:00,AAVE/USD,64.81,64.81,62.97,62.97,43.28547814,2725.6865584758
1690934400,2023-08-02 00:00:00,AAVE/USD,66.06,66.38,61.01,64.77,3785.29281638,245173.4157169326
1690848000,2023-08-01 00:00:00,AAVE/USD,65.0,67.09,61.71,64.7,713.65716972,46173.618880884
1690761600,2023-07-31 00:00:00,AAVE/USD,70.76,71.71,63.99,65.43,166.59565314,10900.3535849502
1690675200,2023-07-30 00:00:00,AAVE/USD,74.51,74.54,69.56,70.8,143.83137742,10183.261521336
1690588800,2023-07-29 00:00:00,AAVE/USD,72.44,74.33,72.15,74.33,56.29996606,4184.7764772398
1690502400,2023-07-28 00:00:00,AAVE/USD,72.5,73.7,72.31,72.64,388.92684174,28251.6457839936
1690416000,2023-07-27 00:00:00,AAVE/USD,72.54,74.24,72.06,72.06,31.91622814,2299.8833997684
1690329600,2023-07-26 00:00:00,AAVE/USD,70.01,72.47,69.32,72.47,105.0325227,7611.706920069
1690243200,2023-07-25 00:00:00,AAVE/USD,70.31,70.75,69.88,70.29,9.15021125,643.1683487625
1690156800,2023-07-24 00:00:00,AAVE/USD,72.16,72.16,68.51,70.32,307.74585499,21640.6885228968
1690070400,2023-07-23 00:00:00,AAVE/USD,71.6,72.86,71.53,72.45,31.20711865,2260.9557461925
1689984000,2023-07-22 00:00:00,AAVE/USD,74.37,74.37,71.21,71.57,8.30938233,594.7024933580999
1689897600,2023-07-21 00:00:00,AAVE/USD,75.08,75.08,73.72,74.16,125.20602215,9285.278602644
1689811200,2023-07-20 00:00:00,AAVE/USD,72.53,74.04,71.8,72.64,11.57589931,840.8733258784
1689724800,2023-07-19 00:00:00,AAVE/USD,71.77,73.0,71.77,71.98,89.05438442,6410.134590551601
1689638400,2023-07-18 00:00:00,AAVE/USD,74.27,74.27,70.78,71.87,49.51224175,3558.4448145725005
1689552000,2023-07-17 00:00:00,AAVE/USD,78.06,78.06,74.38,75.12,33.55845899,2520.9114393288
1689465600,2023-07-16 00:00:00,AAVE/USD,78.47,79.12,77.29,77.49,119.0398347,9224.396790903
1689379200,2023-07-15 00:00:00,AAVE/USD,79.0,81.09,78.69,78.7,124.79274521,9821.189048027
1689292800,2023-07-14 00:00:00,AAVE/USD,79.76,87.7,76.8,79.35,906.76364501,71951.69523154349
1689206400,2023-07-13 00:00:00,AAVE/USD,75.0,78.86,75.0,77.99,490.10573202,38223.3460402398
1689120000,2023-07-12 00:00:00,AAVE/USD,74.47,77.0,74.1,75.93,403.75445731,30657.075943548305
1689033600,2023-07-11 00:00:00,AAVE/USD,69.24,74.14,69.24,73.49,77.84421474,5720.771341242599
1688947200,2023-07-10 00:00:00,AAVE/USD,70.53,70.53,69.18,69.42,23.95916266,1663.2450718572002
1688860800,2023-07-09 00:00:00,AAVE/USD,71.95,73.2,71.8,72.42,31.52025727,2282.6970314934
1688774400,2023-07-08 00:00:00,AAVE/USD,74.47,76.3,73.04,73.28,100.11571001,7336.4792295328
1688688000,2023-07-07 00:00:00,AAVE/USD,70.57,73.57,70.57,73.57,73.15185543,5381.782003985099
1688601600,2023-07-06 00:00:00,AAVE/USD,74.37,76.54,71.38,71.38,64.29397927,4589.304240292599
1688515200,2023-07-05 00:00:00,AAVE/USD,78.57,80.39,72.37,75.02,123.20413089,9242.7738993678
1688428800,2023-07-04 00:00:00,AAVE/USD,72.69,79.58,72.6,77.99,349.57539517,27263.385069308297
1688342400,2023-07-03 00:00:00,AAVE/USD,71.01,73.07,65.31,72.73,52.63258187,3827.9676794051006
1688256000,2023-07-02 00:00:00,AAVE/USD,67.72,73.2,67.72,69.68,121.95701482,8497.9647926576
1688169600,2023-07-01 00:00:00,AAVE/USD,68.75,68.75,67.24,67.76,14.95463786,1013.3262613936
1688083200,2023-06-30 00:00:00,AAVE/USD,62.03,70.62,62.02,70.54,656.3823794,46301.21304287601
1687996800,2023-06-29 00:00:00,AAVE/USD,59.75,64.61,59.75,63.19,141.8006949,8960.385910731
1687910400,2023-06-28 00:00:00,AAVE/USD,64.11,64.11,58.41,59.51,102.77178587,6115.9489771237
1687824000,2023-06-27 00:00:00,AAVE/USD,63.23,65.98,63.22,64.25,43.0852838,2768.22948415
1687737600,2023-06-26 00:00:00,AAVE/USD,68.38,69.16,63.63,63.96,257.26541905,16454.696202438
1687651200,2023-06-25 00:00:00,AAVE/USD,57.13,76.37,57.13,69.12,3230.60360492,223299.32117207043
1687564800,2023-06-24 00:00:00,AAVE/USD,57.1,58.11,57.1,57.69,70.78170923,4083.3968054787
1687478400,2023-06-23 00:00:00,AAVE/USD,55.83,57.39,55.83,56.86,1155.66691677,65711.2208875422
1687392000,2023-06-22 00:00:00,AAVE/USD,55.0,57.21,54.98,55.48,504.3480999,27981.232582452
1687305600,2023-06-21 00:00:00,AAVE/USD,53.99,54.93,53.73,54.93,31.69890738,1741.2209823834
1687219200,2023-06-20 00:00:00,AAVE/USD,52.3,52.92,50.99,52.87,470.74937096,24888.5192426552
1687132800,2023-06-19 00:00:00,AAVE/USD,50.73,52.13,50.73,51.79,101.45299505,5254.2506136395
1687046400,2023-06-18 00:00:00,AAVE/USD,51.25,51.89,51.2,51.67,32.3056012,1669.230414004
1686960000,2023-06-17 00:00:00,AAVE/USD,50.72,51.79,50.69,50.92,115.0039533,5856.001302036
1686873600,2023-06-16 00:00:00,AAVE/USD,49.8,51.04,49.4,50.61,217.30576973,10997.8450060353
1686787200,2023-06-15 00:00:00,AAVE/USD,52.17,52.17,49.32,50.43,774.31916121,39048.9152998203
1686700800,2023-06-14 00:00:00,AAVE/USD,55.18,55.65,51.5,52.36,415.06734422,21732.9261433592
1686614400,2023-06-13 00:00:00,AAVE/USD,54.4,55.65,54.4,55.65,93.13200932,5182.796318658
1686528000,2023-06-12 00:00:00,AAVE/USD,51.57,53.2,51.57,53.09,34.03305871,1806.8150869139
1686441600,2023-06-11 00:00:00,AAVE/USD,52.2,52.5,51.72,52.44,54.005583,2832.05277252
1686355200,2023-06-10 00:00:00,AAVE/USD,59.65,59.65,47.2,52.94,887.13880534,46965.1283546996
1686268800,2023-06-09 00:00:00,AAVE/USD,60.1,60.39,59.91,59.91,16.09295261,964.1287908651
1686182400,2023-06-08 00:00:00,AAVE/USD,59.2,60.37,59.11,59.79,54.46210185,3256.2890696115
1686096000,2023-06-07 00:00:00,AAVE/USD,61.44,61.44,59.0,59.0,102.8027435,6065.3618665
1686009600,2023-06-06 00:00:00,AAVE/USD,60.29,62.03,59.85,61.84,578.14667192,35752.5901915328
1685923200,2023-06-05 00:00:00,AAVE/USD,62.7,62.76,57.29,60.19,184.90978048,11129.7196870912
1685836800,2023-06-04 00:00:00,AAVE/USD,64.5,64.61,63.25,63.59,46.76252258,2973.6288108622
1685750400,2023-06-03 00:00:00,AAVE/USD,63.44,63.96,63.17,63.17,33.45203906,2113.1653074202
1685664000,2023-06-02 00:00:00,AAVE/USD,62.72,64.5,62.72,63.82,131.6202968,8400.007341776
1685577600,2023-06-01 00:00:00,AAVE/USD,63.61,63.61,62.5,62.9,36.35591748,2286.787209492
1685491200,2023-05-31 00:00:00,AAVE/USD,66.0,66.0,63.5,63.5,793.76206312,50403.89100812
1685404800,2023-05-30 00:00:00,AAVE/USD,67.58,67.86,67.58,67.86,46.585472,3161.2901299200003
1685318400,2023-05-29 00:00:00,AAVE/USD,69.35,69.35,66.94,67.46,94.37876531,6366.7915078126
1685232000,2023-05-28 00:00:00,AAVE/USD,65.68,67.51,65.68,67.4,175.08583299,11800.785143526002
1685145600,2023-05-27 00:00:00,AAVE/USD,65.03,65.68,64.91,65.68,245.24222672,16107.5094509696
1685059200,2023-05-26 00:00:00,AAVE/USD,63.08,63.2,63.08,63.2,8.34758786,527.5675527520001
1684972800,2023-05-25 00:00:00,AAVE/USD,64.02,64.15,62.69,63.41,350.40293093,22219.0498502713
1684886400,2023-05-24 00:00:00,AAVE/USD,65.16,65.16,62.88,62.88,326.83084983,20551.1238373104
1684800000,2023-05-23 00:00:00,AAVE/USD,64.91,65.78,64.91,65.47,19.09658354,1250.2533243638
1684713600,2023-05-22 00:00:00,AAVE/USD,64.38,64.38,64.38,64.38,3.5205542,226.653279396
1684627200,2023-05-21 00:00:00,AAVE/USD,65.08,65.08,65.06,65.07,82.10428262,5342.5256700834
1684540800,2023-05-20 00:00:00,AAVE/USD,65.28,65.28,65.28,65.28,0.54302458,35.4486445824
1684454400,2023-05-19 00:00:00,AAVE/USD,65.35,65.35,65.17,65.17,0.40354537,26.299051762900003
1684368000,2023-05-18 00:00:00,AAVE/USD,65.04,66.34,64.93,65.25,146.8955837,9584.936836425
1684281600,2023-05-17 00:00:00,AAVE/USD,63.48,64.2,62.7,64.06,332.17239661,21278.9637268366
1684195200,2023-05-16 00:00:00,AAVE/USD,62.55,62.55,62.23,62.23,22.66629535,1410.5235596305
1684108800,2023-05-15 00:00:00,AAVE/USD,63.17,63.83,63.17,63.79,10.65830792,679.8934622168
1684022400,2023-05-14 00:00:00,AAVE/USD,62.49,62.49,62.25,62.26,15.14840515,943.139704639
1683936000,2023-05-13 00:00:00,AAVE/USD,62.79,62.96,62.4,62.58,14.55008877,910.5445552266
1683849600,2023-05-12 00:00:00,AAVE/USD,61.48,62.36,61.07,61.51,169.76538325,10442.2687237075
1683763200,2023-05-11 00:00:00,AAVE/USD,63.74,63.74,61.56,62.4,90.53241523,5649.222710352
1683676800,2023-05-10 00:00:00,AAVE/USD,64.45,65.66,63.57,64.5,610.21051515,39358.578227175
1683590400,2023-05-09 00:00:00,AAVE/USD,64.46,64.55,63.71,64.48,495.4203607,31944.704857936
1683504000,2023-05-08 00:00:00,AAVE/USD,67.21,67.21,62.99,64.49,86.71794635,5592.4403601115
1683417600,2023-05-07 00:00:00,AAVE/USD,69.9,69.96,69.71,69.96,17.29821856,1210.1833704575995
1683331200,2023-05-06 00:00:00,AAVE/USD,71.78,71.78,69.29,69.3,230.26160611,15957.129303423
1683244800,2023-05-05 00:00:00,AAVE/USD,71.37,74.57,70.43,73.76,231.12516254,17047.7919889504
1683158400,2023-05-04 00:00:00,AAVE/USD,70.7,70.7,70.7,70.7,4.98046397,352.118802679
1683072000,2023-05-03 00:00:00,AAVE/USD,67.71,70.5,67.71,70.24,16.69237909,1172.4727072816
1682985600,2023-05-02 00:00:00,AAVE/USD,68.78,69.07,68.78,69.07,10.52123795,726.7019052064999
1682899200,2023-05-01 00:00:00,AAVE/USD,70.18,70.18,69.35,69.35,8.15999846,565.895893201
1682812800,2023-04-30 00:00:00,AAVE/USD,71.55,71.55,70.94,70.94,54.44279807,3862.1720950858
1682726400,2023-04-29 00:00:00,AAVE/USD,72.14,72.36,72.01,72.36,22.88295341,1655.8105087476
1682640000,2023-04-28 00:00:00,AAVE/USD,71.41,71.41,71.41,71.41,1.39756336,99.7999995376
1682553600,2023-04-27 00:00:00,AAVE/USD,71.32,71.41,69.52,71.41,77.54854309,5537.7414620569
1682467200,2023-04-26 00:00:00,AAVE/USD,70.87,74.82,66.26,67.67,2598.25781564,175824.1063843588
1682380800,2023-04-25 00:00:00,AAVE/USD,69.11,70.06,68.86,70.06,36.25263849,2539.8598526094
1682294400,2023-04-24 00:00:00,AAVE/USD,71.22,71.22,69.14,69.91,79.79826901,5578.6969864891
1682208000,2023-04-23 00:00:00,AAVE/USD,70.14,70.89,69.47,69.47,8.48930958,589.7523365226
1682121600,2023-04-22 00:00:00,AAVE/USD,69.73,70.69,69.48,70.34,27.32966467,1922.3686128878
1682035200,2023-04-21 00:00:00,AAVE/USD,73.09,73.09,68.47,69.09,340.00916875,23491.233468937506
1681948800,2023-04-20 00:00:00,AAVE/USD,74.68,74.88,71.81,72.57,116.02286351,8419.779204920698
1681862400,2023-04-19 00:00:00,AAVE/USD,77.94,77.94,73.95,74.16,442.98087706,32851.4618427696
1681776000,2023-04-18 00:00:00,AAVE/USD,80.8,83.82,80.5,80.69,241.73906133,19505.9248587177
1681689600,2023-04-17 00:00:00,AAVE/USD,83.0,83.76,80.73,81.4,445.8720724,36293.98669336
1681603200,2023-04-16 00:00:00,AAVE/USD,82.5,83.2,81.48,83.2,505.93468262,42093.765593984
1681516800,2023-04-15 00:00:00,AAVE/USD,81.65,83.74,81.6,82.66,187.4541586,15494.960749876
1681430400,2023-04-14 00:00:00,AAVE/USD,81.61,83.85,80.45,80.45,310.71010047,24996.6275828115
1681344000,2023-04-13 00:00:00,AAVE/USD,78.67,81.27,77.7,81.27,1109.18612765,90143.5565941155
1681257600,2023-04-12 00:00:00,AAVE/USD,75.82,79.2,75.82,79.2,385.56373305,30536.64765756
1681171200,2023-04-11 00:00:00,AAVE/USD,78.97,80.42,78.81,79.02,1071.67787562,84683.98573149239
1681084800,2023-04-10 00:00:00,AAVE/USD,76.07,78.64,75.32,78.63,101.90250828,8012.5942260564
1680998400,2023-04-09 00:00:00,AAVE/USD,76.5,77.19,75.25,76.61,65.8915427,5047.951086247
1680912000,2023-04-08 00:00:00,AAVE/USD,77.73,77.74,77.0,77.0,79.94816848,6156.00897296
1680825600,2023-04-07 00:00:00,AAVE/USD,80.7,80.7,77.95,77.98,225.30720951,17569.456197589803
1680739200,2023-04-06 00:00:00,AAVE/USD,78.91,81.23,78.91,79.9,84.77703104,6773.684780096
1680652800,2023-04-05 00:00:00,AAVE/USD,77.69,79.05,77.63,78.47,66.40315197,5210.655335085899
1680566400,2023-04-04 00:00:00,AAVE/USD,74.04,76.9,74.04,76.5,118.60231737,9073.077278805
1680480000,2023-04-03 00:00:00,AAVE/USD,71.03,75.0,71.03,74.35,120.90742622,8989.467139457
1680393600,2023-04-02 00:00:00,AAVE/USD,74.07,74.07,72.82,72.88,25.52385835,1860.178796548
1680307200,2023-04-01 00:00:00,AAVE/USD,73.78,74.31,73.78,74.07,91.5811333,6783.414543531
1680220800,2023-03-31 00:00:00,AAVE/USD,71.35,73.99,71.15,73.82,208.49142907,15390.8372939474
1680134400,2023-03-30 00:00:00,AAVE/USD,71.9,72.83,70.54,71.19,124.99451421,8898.3594666099
1680048000,2023-03-29 00:00:00,AAVE/USD,70.78,73.2,70.78,72.82,45.9856376,3348.6741300319995
1679961600,2023-03-28 00:00:00,AAVE/USD,69.37,70.18,69.14,69.56,113.5320278,7897.287853768
1679875200,2023-03-27 00:00:00,AAVE/USD,72.89,72.99,68.81,69.75,192.57418629,13432.0494937275
1679788800,2023-03-26 00:00:00,AAVE/USD,71.73,79.99,71.73,73.1,56.67917882,4143.247971741999
1679702400,2023-03-25 00:00:00,AAVE/USD,72.93,73.43,70.81,71.17,411.73784068,29303.3821211956
1679616000,2023-03-24 00:00:00,AAVE/USD,76.83,76.86,72.49,73.03,94.53495717,6903.8879221251
1679529600,2023-03-23 00:00:00,AAVE/USD,75.05,78.69,74.98,76.25,23.38457169,1783.0735913625
1679443200,2023-03-22 00:00:00,AAVE/USD,78.63,78.63,67.51,75.05,259.33110166,19462.799179583
1679356800,2023-03-21 00:00:00,AAVE/USD,75.76,78.96,75.76,78.47,50.41459703,3956.0334289441
1679270400,2023-03-20 00:00:00,AAVE/USD,77.75,79.44,77.07,77.07,79.16093121,6100.932968354699
1679184000,2023-03-19 00:00:00,AAVE/USD,78.26,81.56,78.25,80.11,268.27493306,21491.5048874366
1679097600,2023-03-18 00:00:00,AAVE/USD,80.35,81.35,77.78,79.77,520.75108641,41540.31416292569
1679011200,2023-03-17 00:00:00,AAVE/USD,77.09,80.09,76.83,80.08,161.47088411,12930.5883995288
1678924800,2023-03-16 00:00:00,AAVE/USD,73.88,75.44,73.88,74.74,231.93818223,17335.059739870198
1678838400,2023-03-15 00:00:00,AAVE/USD,78.95,80.06,72.86,74.3,148.8771132,11061.56951076
1678752000,2023-03-14 00:00:00,AAVE/USD,75.77,81.64,72.12,77.67,308.99464923,23999.6144056941
1678665600,2023-03-13 00:00:00,AAVE/USD,73.8,80.95,71.38,76.9,894.0152023,68749.76905687
1678579200,2023-03-12 00:00:00,AAVE/USD,66.89,73.19,66.75,73.19,463.81303378,33946.4759423582
1678492800,2023-03-11 00:00:00,AAVE/USD,68.77,71.23,64.62,67.04,786.95005116,52757.13142976641
1678406400,2023-03-10 00:00:00,AAVE/USD,68.16,68.8,65.0,68.75,196.79228548,13529.46962675
1678320000,2023-03-09 00:00:00,AAVE/USD,72.27,73.61,67.2,68.59,700.43933985,48043.1343203115
1678233600,2023-03-08 00:00:00,AAVE/USD,73.69,73.69,71.47,71.47,63.40021439,4531.2133224533
1678147200,2023-03-07 00:00:00,AAVE/USD,77.38,77.38,73.69,74.23,39.3213987,2918.827425501001
1678060800,2023-03-06 00:00:00,AAVE/USD,74.9,77.26,74.9,76.78,222.69923544,17098.8472970832
1677974400,2023-03-05 00:00:00,AAVE/USD,75.72,76.8,74.64,74.64,253.75315832,18940.135737004803
1677888000,2023-03-04 00:00:00,AAVE/USD,77.21,77.21,75.13,75.13,301.81225355,22675.1546092115
1677801600,2023-03-03 00:00:00,AAVE/USD,76.93,76.93,73.5,76.16,130.5469157,9942.453099712
1677715200,2023-03-02 00:00:00,AAVE/USD,82.72,82.72,78.72,80.01,268.51094156,21483.5604342156
1677628800,2023-03-01 00:00:00,AAVE/USD,77.26,82.23,77.02,82.0,208.33356111,17083.35201102
1677542400,2023-02-28 00:00:00,AAVE/USD,80.0,80.0,77.31,77.89,328.94791746,25621.7532909594
1677456000,2023-02-27 00:00:00,AAVE/USD,82.34,82.34,79.81,80.45,50.13529211,4033.384250249501
1677369600,2023-02-26 00:00:00,AAVE/USD,79.89,82.33,79.89,82.21,102.02237464,8387.2594191544
1677283200,2023-02-25 00:00:00,AAVE/USD,81.39,81.48,77.31,77.31,114.64302671,8863.0523949501
1677196800,2023-02-24 00:00:00,AAVE/USD,85.75,86.6,80.0,80.0,206.14247927,16491.3983416
1677110400,2023-02-23 00:00:00,AAVE/USD,85.32,87.0,85.02,85.43,87.39616819,7466.2546484717
1677024000,2023-02-22 00:00:00,AAVE/USD,87.63,87.79,82.07,83.48,1196.5730131,99889.915133588
1676937600,2023-02-21 00:00:00,AAVE/USD,90.92,92.12,86.63,86.63,269.142812,23315.84180356
1676851200,2023-02-20 00:00:00,AAVE/USD,90.31,91.7,90.24,91.69,426.79905842,39133.2056665298
1676764800,2023-02-19 00:00:00,AAVE/USD,90.88,95.18,89.5,89.98,456.21239625,41049.991414575
1676678400,2023-02-18 00:00:00,AAVE/USD,87.1,91.09,87.07,91.04,389.89979032,35496.4769107328
1676592000,2023-02-17 00:00:00,AAVE/USD,84.78,87.67,84.78,87.67,228.34763842,20019.2374602814
1676505600,2023-02-16 00:00:00,AAVE/USD,89.62,90.21,84.91,84.91,1118.48098885,94970.22076325348
1676419200,2023-02-15 00:00:00,AAVE/USD,82.51,89.53,82.47,89.53,521.50415615,46690.2671001095
1676332800,2023-02-14 00:00:00,AAVE/USD,81.94,83.5,79.94,82.55,1207.93453968,99714.996250584
1676246400,2023-02-13 00:00:00,AAVE/USD,76.83,83.87,74.0,82.6,1973.84246402,163039.387528052
1676160000,2023-02-12 00:00:00,AAVE/USD,79.4,80.35,77.39,77.39,537.4489893,41593.177281927
1676073600,2023-02-11 00:00:00,AAVE/USD,78.63,79.28,77.99,79.28,223.90675792,17751.3277678976
1675987200,2023-02-10 00:00:00,AAVE/USD,77.73,80.25,77.05,79.48,2077.15552701,165092.3212867548
1675900800,2023-02-09 00:00:00,AAVE/USD,85.46,89.32,76.31,77.75,3344.69488117,260050.0270109675
1675814400,2023-02-08 00:00:00,AAVE/USD,89.81,90.25,84.84,86.61,829.52093204,71844.80792398441
1675728000,2023-02-07 00:00:00,AAVE/USD,84.85,88.35,84.85,88.35,745.17348705,65836.0775808675
1675641600,2023-02-06 00:00:00,AAVE/USD,86.31,87.41,84.25,84.31,478.59791478,40350.5901951018
1675555200,2023-02-05 00:00:00,AAVE/USD,88.85,88.88,83.45,85.56,430.35411331,36821.0979348036
1675468800,2023-02-04 00:00:00,AAVE/USD,91.34,91.36,88.9,89.16,610.3955944,54422.871196704
1675382400,2023-02-03 00:00:00,AAVE/USD,87.49,94.12,87.49,89.52,1562.64306315,139887.807013188
